CV_Text,JD_Text,Match_Label,Score
"Tôi là một nhà phân tích dữ liệu với hơn 2 năm kinh nghiệm trong lĩnh vực kinh doanh. Tôi đã từng làm việc với các công cụ như Excel, SQL và Tableau. Tôi cũng có kinh nghiệm với các ngôn ngữ lập trình như Python và R. Tuy nhiên, tôi chưa có kinh nghiệm với các mô hình học sâu và các thư viện như TensorFlow, PyTorch và Keras. Tôi đã từng phân tích dữ liệu cho các ứng dụng như báo cáo kinh doanh và dự đoán doanh thu.",Deep Learning,Hard_Negative,0.0
"Tôi là một chuyên gia tư vấn CNTT có hơn 8 năm kinh nghiệm trong lĩnh vực tư vấn và triển khai các dự án CNTT. Tôi đã từng làm việc với nhiều đối tác lớn như FPT, Viettel và đã triển khai thành công nhiều dự án lớn. Tôi có kỹ năng tốt về phân tích yêu cầu, thiết kế hệ thống và triển khai dự án. Tôi cũng có kinh nghiệm về quản lý dự án, lãnh đạo đội và đào tạo nhân viên.",IT Consultant,Positive,1.0
"Tôi là một nhân viên kỹ thuật có 4 năm kinh nghiệm trong lĩnh vực hỗ trợ kỹ thuật và sửa chữa máy tính. Tôi đã từng làm việc với một số công ty nhỏ và đã giải quyết được nhiều vấn đề kỹ thuật. Tôi có kiến thức cơ bản về mạng máy tính, hệ điều hành và phần mềm. Tuy nhiên, tôi chưa có kinh nghiệm về tư vấn và triển khai dự án CNTT.",IT Consultant,Medium,0.5
"Tôi là một nhà thiết kế đồ họa có 5 năm kinh nghiệm trong lĩnh vực thiết kế và sáng tạo. Tôi đã từng làm việc với nhiều khách hàng lớn và đã thiết kế được nhiều sản phẩm đồ họa đẹp. Tôi có kỹ năng tốt về thiết kế và sáng tạo, nhưng tôi chưa bao giờ làm việc trong lĩnh vực CNTT. Tôi chỉ biết cơ bản về máy tính và chưa có kinh nghiệm về tư vấn và triển khai dự án CNTT.",IT Consultant,Hard_Negative,0.0
"Tôi là một Kỹ sư Dữ liệu lớn với 5 năm kinh nghiệm trong lĩnh vực phân tích và xử lý dữ liệu lớn. Tôi đã từng làm việc với các công nghệ như Hadoop, Spark, NoSQL và có kiến thức sâu về các mô hình dữ liệu. Tôi cũng có kinh nghiệm với các ngôn ngữ lập trình như Java, Python và Scala. Tôi đã từng tham gia vào các dự án xây dựng hệ thống dữ liệu lớn và đã áp dụng các kỹ thuật như Data Warehouse, ETL và Data Mining.",Big Data Engineer,Positive,1.0
"Tôi là một Nhà phát triển phần mềm với 3 năm kinh nghiệm trong lĩnh vực lập trình. Tôi đã từng làm việc với các ngôn ngữ lập trình như Java, Python và có kiến thức cơ bản về cơ sở dữ liệu. Tôi cũng đã từng tham gia vào các dự án phân tích dữ liệu nhưng chưa có kinh nghiệm với các công nghệ như Hadoop, Spark. Tôi đang tìm kiếm cơ hội để phát triển kỹ năng của mình trong lĩnh vực dữ liệu lớn.",Big Data Engineer,Medium,0.5
"Tôi là một Nhà phân tích kinh doanh với 2 năm kinh nghiệm trong lĩnh vực phân tích dữ liệu kinh doanh. Tôi đã từng làm việc với các công cụ như Excel, SQL và có kiến thức cơ bản về thống kê. Tôi cũng đã từng tham gia vào các dự án phân tích dữ liệu nhưng chưa có kinh nghiệm với các công nghệ như Python, Java. Tôi đang tìm kiếm cơ hội để chuyển sang lĩnh vực công nghệ thông tin nhưng chưa có kiến thức sâu về lĩnh vực này.",Big Data Engineer,Hard_Negative,0.0
"Tôi là một Nhà khoa học dữ liệu có kinh nghiệm hơn 5 năm trong lĩnh vực phân tích dữ liệu và xây dựng mô hình dự đoán. Tôi đã từng làm việc tại các công ty lớn như Google và Microsoft, nơi tôi đã phát triển và triển khai các mô hình học máy để giải quyết các vấn đề kinh doanh phức tạp. Tôi có kiến thức sâu về các thuật toán học máy, bao gồm cả học có giám sát và không giám sát, cũng như kinh nghiệm với các công cụ như TensorFlow, PyTorch và Scikit-learn. Tôi cũng có thể sử dụng các ngôn ngữ lập trình như Python, R và SQL để phân tích và xử lý dữ liệu. Tôi đã tốt nghiệp trường Đại học Stanford với bằng Thạc sĩ về Khoa học dữ liệu.",Data Scientist,Positive,1.0
"Tôi là một Nhà phân tích dữ liệu với hơn 3 năm kinh nghiệm trong lĩnh vực phân tích dữ liệu kinh doanh. Tôi đã từng làm việc tại các công ty nhỏ và vừa, nơi tôi đã phân tích và trình bày dữ liệu để giúp các nhà lãnh đạo kinh doanh đưa ra quyết định sáng suốt. Tôi có kiến thức về các công cụ như Excel, Tableau và Power BI, cũng như kinh nghiệm với ngôn ngữ lập trình Python. Tuy nhiên, tôi chưa có kinh nghiệm với các công cụ học máy như TensorFlow và PyTorch, và tôi đang tìm cách phát triển kỹ năng của mình trong lĩnh vực này. Tôi đã tốt nghiệp trường Đại học Kinh tế với bằng Cử nhân về Thống kê.",Data Scientist,Medium,0.5
"Tôi là một Nhà thiết kế đồ họa với hơn 5 năm kinh nghiệm trong lĩnh vực thiết kế và sáng tạo. Tôi đã từng làm việc tại các công ty quảng cáo và truyền thông, nơi tôi đã thiết kế và sản xuất các tài liệu quảng cáo và tiếp thị. Tôi có kiến thức về các công cụ như Adobe Creative Cloud, bao gồm Photoshop, Illustrator và InDesign. Tôi cũng có thể sử dụng ngôn ngữ lập trình Python để tự động hóa các nhiệm vụ thiết kế. Tuy nhiên, tôi chưa có kinh nghiệm với các công cụ và kỹ thuật phân tích dữ liệu, và tôi đang tìm cách chuyển đổi sang lĩnh vực mới. Tôi đã tốt nghiệp trường Đại học Mỹ thuật với bằng Cử nhân về Thiết kế đồ họa.",Data Scientist,Hard_Negative,0.0
"Tôi là một nhà phát triển đám mây với hơn 5 năm kinh nghiệm trong việc thiết kế và triển khai các giải pháp công nghệ thông tin trên nền tảng đám mây. Tôi đã từng làm việc với các công nghệ như AWS, Azure, Google Cloud và có kiến thức sâu về các dịch vụ như EC2, S3, Lambda, API Gateway. Tôi cũng có kinh nghiệm với các công cụ như Docker, Kubernetes và có kiến thức về an ninh mạng và bảo mật dữ liệu.",Cloud Services Developer,Positive,1.0
"Tôi là một lập trình viên với 3 năm kinh nghiệm trong việc phát triển các ứng dụng web trên nền tảng Python và Java. Tôi đã từng làm việc với các công nghệ như MySQL, MongoDB và có kiến thức cơ bản về các dịch vụ đám mây như AWS. Tuy nhiên, tôi chưa có kinh nghiệm với các công cụ như Kubernetes và chưa từng triển khai các giải pháp trên quy mô lớn.",Cloud Services Developer,Medium,0.5
"Tôi là một nhà phân tích dữ liệu với 2 năm kinh nghiệm trong việc phân tích và trực giác hóa dữ liệu bằng các công cụ như Excel, Tableau. Tôi đã từng làm việc với các ngôn ngữ lập trình như Python, R và có kiến thức cơ bản về thống kê và machine learning. Tuy nhiên, tôi chưa có kinh nghiệm với các công nghệ đám mây và chưa từng tham gia vào dự án phát triển công nghệ thông tin.",Cloud Services Developer,Hard_Negative,0.0
"Tôi là một Kỹ sư Dữ liệu có kinh nghiệm hơn 5 năm trong việc phát triển và triển khai các hệ thống dữ liệu lớn. Tôi đã từng làm việc với các công nghệ như Hadoop, Spark, NoSQL và dữ liệu thời gian thực. Tôi cũng có kinh nghiệm với các công cụ như Apache Beam, Apache Airflow và Docker. Tôi đã từng làm việc trong các dự án liên quan đến phân tích dữ liệu, học máy và xử lý ngôn ngữ tự nhiên. Tôi có bằng cấp về Khoa học Máy tính và có chứng chỉ về Dữ liệu lớn.",Data Engineer,Positive,1.0
"Tôi là một Nhà phát triển phần mềm có kinh nghiệm hơn 3 năm trong việc xây dựng các ứng dụng web. Tôi đã từng làm việc với các công nghệ như Python, JavaScript và HTML/CSS. Tôi cũng có kinh nghiệm với các cơ sở dữ liệu như MySQL và MongoDB. Tuy nhiên, tôi chưa có kinh nghiệm với các công nghệ như Hadoop, Spark hoặc NoSQL. Tôi có bằng cấp về Khoa học Máy tính và đang theo học chứng chỉ về Dữ liệu lớn.",Data Engineer,Medium,0.5
"Tôi là một Nhà phân tích kinh doanh có kinh nghiệm hơn 2 năm trong việc phân tích dữ liệu kinh doanh. Tôi đã từng làm việc với các công cụ như Excel, Tableau và Power BI. Tôi cũng có kinh nghiệm với các phương pháp phân tích thống kê và phân tích dữ liệu. Tuy nhiên, tôi chưa có kinh nghiệm với các công nghệ như Python, Java hoặc các hệ thống dữ liệu lớn. Tôi có bằng cấp về Kinh tế và đang theo học chứng chỉ về Phân tích dữ liệu.",Data Engineer,Hard_Negative,0.0
"Tôi là một chuyên viên phân tích bảo mật thông tin với hơn 5 năm kinh nghiệm trong lĩnh vực an ninh mạng. Tôi đã từng làm việc tại các công ty công nghệ hàng đầu và có chứng chỉ CompTIA Security+. Tôi có kiến thức sâu về các hệ thống bảo mật, bao gồm tường lửa, hệ thống phát hiện xâm nhập và mã hóa dữ liệu. Tôi cũng có kinh nghiệm trong việc phân tích và xử lý các sự kiện bảo mật, cũng như tư vấn cho các khách hàng về các giải pháp bảo mật.",Information Security Analyst,Positive,1.0
"Tôi là một nhà phát triển phần mềm với 3 năm kinh nghiệm, gần đây tôi đã quan tâm đến lĩnh vực bảo mật thông tin. Tôi có kiến thức cơ bản về các hệ thống bảo mật và đã từng tham gia vào các dự án phát triển phần mềm liên quan đến bảo mật. Tuy nhiên, tôi chưa có chứng chỉ chính thức về bảo mật và chưa có kinh nghiệm trực tiếp trong việc phân tích và xử lý các sự kiện bảo mật. Tôi đang tìm kiếm cơ hội để phát triển kỹ năng và kiến thức của mình trong lĩnh vực này.",Information Security Analyst,Medium,0.5
"Tôi là một nhà phân tích dữ liệu với 2 năm kinh nghiệm, tôi đã từng làm việc với các công cụ phân tích dữ liệu như Excel, SQL và Tableau. Tôi có kiến thức về các mô hình thống kê và máy học, nhưng chưa từng làm việc trong lĩnh vực bảo mật thông tin. Tôi đang tìm kiếm cơ hội để chuyển sang lĩnh vực mới và hy vọng có thể áp dụng kiến thức và kỹ năng của mình vào một lĩnh vực khác.",Information Security Analyst,Hard_Negative,0.0
"Tôi là một Nhà khoa học dữ liệu có kinh nghiệm 5 năm trong lĩnh vực phân tích và xử lý dữ liệu. Tôi đã từng làm việc tại các công ty lớn như FPT và Viettel, nơi tôi đã phát triển và triển khai các mô hình học máy để giải quyết các vấn đề kinh doanh. Tôi có kỹ năng mạnh về Python, R, SQL và có kiến thức sâu về các thuật toán học máy như Random Forest, SVM, và Deep Learning. Tôi cũng có kinh nghiệm làm việc với các công cụ như TensorFlow, Keras, và PyTorch.",Data Scientist,Positive,1.0
"Tôi là một Chuyên viên phân tích dữ liệu với 3 năm kinh nghiệm. Tôi đã từng làm việc tại một công ty khởi nghiệp, nơi tôi đã thực hiện các nhiệm vụ phân tích dữ liệu và tạo báo cáo. Tôi có kỹ năng về Python, Excel, và SQL, nhưng tôi chưa có kinh nghiệm về các mô hình học máy và các công cụ như TensorFlow, Keras. Tuy nhiên, tôi rất quan tâm đến lĩnh vực khoa học dữ liệu và sẵn sàng học hỏi và phát triển.",Data Scientist,Medium,0.5
"Tôi là một Lập trình viên Java có 2 năm kinh nghiệm. Tôi đã từng làm việc tại một công ty phần mềm, nơi tôi đã phát triển các ứng dụng di động và web. Tôi có kỹ năng mạnh về Java, Android, và SQL, nhưng tôi chưa có kinh nghiệm về khoa học dữ liệu và các công cụ như Python, R, và TensorFlow. Tôi đang tìm kiếm một cơ hội mới để phát triển kỹ năng của mình, nhưng tôi không chắc chắn liệu tôi có phù hợp với vai trò Nhà khoa học dữ liệu hay không.",Data Scientist,Hard_Negative,0.0
